Customer_ID,Age,Gender,City_Tier,Income_Level,Lifestyle_Type,Health_Goal,Dietary_Preference,Preferred_Category,Order_Frequency,Avg_Monthly_Spend,Discount_Sensitivity,App_Usage_Time,Subscription_Type,Order_Value,Churn,CLV,Engagement_Score,High_Value_Customer,Spend_per_Order
2262,36,1,1,0,1,1,1,2,1,6524.5,0.28,59,1,717,0,40488,59,1,3262.25
2263,26,0,2,2,2,2,1,3,5,1949.0,0.09,13,2,337,0,58470,65,0,324.8333333333333
2264,52,0,1,1,0,1,1,0,11,1184.0,0.28,22,2,1322,0,78144,242,0,98.66666666666667
2265,38,0,0,2,1,2,1,2,2,3372.0,0.32,48,0,1539,0,40464,96,0,1124.0
2266,26,1,2,2,0,2,1,0,8,2124.0,0.97,25,0,2472,0,101952,200,0,236.0
2267,45,0,0,0,0,1,1,0,15,4969.0,0.67,60,1,1302,0,447210,900,1,310.5625
2268,24,0,0,0,1,1,1,2,2,3884.0,0.43,52,0,896,0,46608,104,0,1294.6666666666667
2269,33,0,0,1,0,2,1,0,11,818.0,0.99,104,2,1010,0,53988,1144,0,68.16666666666667
2270,33,1,2,1,1,2,1,1,3,1647.0,0.15,5,2,672,1,29646,15,0,411.75
2271,50,1,2,1,2,0,1,3,6,1895.0,0.48,31,2,276,0,68220,186,0,270.7142857142857
2272,21,0,0,0,1,1,1,2,8,4374.0,0.65,49,1,1225,0,209952,392,1,486.0
2273,21,1,0,0,2,1,1,3,7,3487.0,0.06,67,0,2264,0,146454,469,0,435.875
2274,56,0,0,2,0,1,0,0,16,1950.0,0.72,62,2,543,0,187200,992,0,114.70588235294117
2275,57,1,1,2,1,1,0,2,5,1852.0,0.1,44,2,1139,0,55560,220,0,308.6666666666667
2276,34,1,0,2,1,2,0,1,9,2639.0,0.14,67,0,1045,1,142506,603,0,263.9
2277,54,0,1,2,1,0,1,1,3,3440.0,0.16,42,0,1230,0,61920,126,0,860.0
2278,56,1,0,1,1,1,1,2,5,819.0,0.93,33,2,2493,0,24570,165,0,136.5
2279,46,1,0,2,2,2,1,3,14,3632.0,0.68,44,0,1185,0,305088,616,0,242.13333333333333
2280,53,1,0,1,2,2,1,3,10,747.0,0.66,23,2,373,0,44820,230,0,67.9090909090909
2281,55,0,0,1,0,2,1,0,16,1955.0,0.56,92,2,1045,0,187680,1472,0,115.0
2282,56,1,2,2,0,2,0,0,15,3567.0,0.29,60,0,892,0,321030,900,0,222.9375
2283,54,1,0,2,0,2,1,0,9,2183.0,0.62,48,0,1208,0,117882,432,0,218.3
2284,52,0,0,2,0,1,1,0,9,2143.0,0.41,69,0,1532,0,115722,621,0,214.3
2285,24,1,0,2,1,1,1,1,5,1978.0,0.15,104,2,436,1,59340,520,0,329.6666666666667
2286,44,1,0,2,2,0,1,3,9,1867.0,0.69,91,2,2404,0,100818,819,0,186.7
2287,45,1,0,2,2,1,1,3,9,3344.0,0.13,17,0,1474,0,180576,153,0,334.4
2288,39,1,0,2,2,2,1,3,8,1856.0,0.19,34,2,1444,0,89088,272,0,206.22222222222223
2289,31,1,1,2,2,0,1,3,12,3955.0,0.82,53,0,537,0,284760,636,0,304.2307692307692
2290,24,0,1,2,0,2,0,0,18,2868.0,0.66,119,0,1434,1,309744,2142,0,150.94736842105263
2291,54,0,0,1,1,2,1,1,5,678.0,0.63,119,2,536,0,20340,595,0,113.0
2292,39,1,0,2,2,1,1,3,5,2966.0,0.42,105,0,1357,1,88980,525,0,494.3333333333333
2293,22,1,2,2,1,2,1,1,5,3342.0,0.4,79,0,2067,0,100260,395,0,557.0
2294,19,1,0,2,1,1,1,2,1,3914.0,0.69,67,0,694,1,23484,67,0,1957.0
2295,44,0,0,2,1,2,0,1,4,2559.0,0.74,75,0,746,1,61416,300,0,511.8
2296,38,0,0,2,1,0,1,1,1,3144.0,0.51,39,0,360,1,18864,39,0,1572.0
2297,55,1,0,1,2,2,1,3,10,1327.0,0.97,15,2,2236,0,79620,150,0,120.63636363636364
2298,32,1,1,2,2,1,1,3,10,2669.0,0.96,53,0,1941,0,160140,530,0,242.63636363636363
2299,38,0,0,0,2,2,0,3,5,4811.0,0.41,111,1,1707,0,144330,555,1,801.8333333333334
2300,27,1,1,1,0,1,1,0,19,645.0,0.82,115,2,1725,0,73530,2185,0,32.25
2301,40,0,0,2,2,1,0,3,12,3927.0,0.54,119,0,1187,0,282744,1428,0,302.0769230769231
2302,56,0,0,2,0,0,1,0,11,1667.0,0.51,44,2,1575,0,110022,484,0,138.91666666666666
2303,22,1,1,1,0,1,0,0,9,1798.0,0.05,116,2,1753,0,97092,1044,0,179.8
2304,18,0,0,2,0,0,1,0,8,1586.0,0.57,25,2,2481,1,76128,200,0,176.22222222222223
2305,30,1,1,2,2,0,1,3,7,1653.0,0.9,51,2,2223,0,69426,357,0,206.625
2306,38,1,0,2,2,2,0,3,11,5442.0,0.78,7,2,2117,0,119724,77,0,453.5
2307,43,1,1,0,2,0,1,3,14,3722.0,0.79,34,0,2068,1,312648,476,0,248.13333333333333
2308,38,1,0,1,0,1,1,0,18,1797.0,0.16,92,2,1801,0,194076,1656,0,94.57894736842105
2309,35,1,2,1,0,1,0,0,17,1263.0,0.36,106,2,1499,1,128826,1802,0,70.16666666666667
2310,54,1,0,0,1,0,1,2,8,5309.0,0.23,71,1,910,0,254832,568,1,589.8888888888889
2311,49,0,2,2,0,2,1,0,12,3990.0,0.32,66,0,1676,0,287280,792,0,306.9230769230769
2312,53,0,0,2,0,0,1,0,14,2628.0,0.58,41,0,1241,0,220752,574,0,175.2
2313,34,0,1,2,2,0,1,3,6,3523.0,0.36,101,0,271,0,126828,606,0,503.2857142857143
2314,52,0,0,2,1,1,1,1,4,1849.0,0.56,26,2,2246,1,44376,104,0,369.8
2315,28,1,2,2,1,2,1,1,6,2323.0,0.44,35,0,1578,1,83628,210,0,331.85714285714283
2316,38,0,0,1,1,2,0,2,5,937.0,0.29,50,2,2017,1,28110,250,0,156.16666666666666
2317,43,0,0,1,2,2,0,3,10,668.0,0.1,80,2,2398,0,40080,800,0,60.72727272727273
2318,21,0,0,1,1,2,0,2,2,1866.0,0.89,49,2,1303,1,22392,98,0,622.0
2319,51,1,0,0,1,1,1,2,7,6301.0,0.01,18,1,919,0,264642,126,1,787.625
2320,35,0,0,1,2,2,1,3,12,522.0,0.0,16,2,2215,1,37584,192,0,40.15384615384615
2321,57,1,2,2,1,2,1,1,9,1780.0,0.83,67,2,2131,0,96120,603,0,178.0
2322,52,0,2,0,0,2,1,0,13,6524.5,1.0,95,1,2377,0,514020,1235,1,466.0357142857143
2323,58,1,0,2,0,1,1,0,14,3800.0,0.73,81,0,1394,0,319200,1134,0,253.33333333333334
2324,46,1,2,2,0,1,1,0,19,1903.0,0.02,92,2,605,1,216942,1748,0,95.15
2325,46,0,1,2,0,2,1,0,8,3680.0,0.23,42,0,2145,0,176640,336,0,408.8888888888889
2326,55,1,0,2,0,1,1,0,16,1731.0,0.97,51,2,1256,0,166176,816,0,101.82352941176471
2327,59,1,1,2,0,0,0,0,13,1578.0,0.81,58,2,735,0,123084,754,0,112.71428571428571
2328,38,0,1,2,0,2,1,0,19,2558.0,0.57,59,0,2444,1,291612,1121,0,127.9
2329,59,0,2,0,0,1,1,0,11,5542.0,0.24,52,1,1269,0,365772,572,1,461.8333333333333
2330,30,0,0,0,0,2,1,0,17,4133.0,0.01,77,1,473,0,421566,1309,1,229.61111111111111
2331,58,1,1,0,2,2,0,3,13,6524.5,0.02,76,1,1966,0,518388,988,1,466.0357142857143
2332,34,1,0,0,2,1,0,3,5,5375.0,0.61,105,1,332,0,161250,525,1,895.8333333333334
2333,26,1,0,2,0,0,1,0,9,3931.0,0.02,19,0,463,0,212274,171,0,393.1
2334,58,0,0,2,2,2,1,3,7,2887.0,0.99,75,0,566,0,121254,525,0,360.875
2335,18,1,2,0,2,0,1,3,5,6303.0,0.18,92,1,2252,0,189090,460,1,1050.5
2336,19,1,2,2,0,1,1,0,9,3139.0,0.71,117,0,1050,1,169506,1053,0,313.9
2337,46,1,1,0,0,2,0,0,9,4437.0,0.16,20,1,1929,0,239598,180,1,443.7
2338,50,1,1,2,2,1,1,3,11,2046.0,0.54,92,0,1644,0,135036,1012,0,170.5
2339,27,1,0,2,0,1,1,0,17,3229.0,0.08,47,0,1569,0,329358,799,0,179.38888888888889
2340,57,1,0,2,0,1,0,0,13,3939.0,0.77,11,0,2148,0,307242,143,0,281.35714285714283
2341,38,1,0,0,0,1,1,0,19,6173.0,0.58,47,1,2316,0,703722,893,1,308.65
2342,45,0,0,1,0,2,1,0,16,1816.0,0.09,32,2,557,1,174336,512,0,106.82352941176471
2343,28,0,1,2,2,0,0,3,9,2608.0,0.85,70,0,1911,0,140832,630,0,260.8
2344,51,0,1,2,1,0,0,2,9,2408.0,0.55,102,0,1609,0,130032,918,0,240.8
2345,25,1,0,1,2,2,0,3,14,1724.0,0.92,64,2,524,0,144816,896,0,114.93333333333334
2346,39,1,0,2,1,2,1,2,9,2184.0,0.92,106,0,950,0,117936,954,0,218.4
2347,25,0,0,2,1,0,0,1,2,3844.0,0.92,7,0,455,1,46128,14,0,1281.3333333333333
2348,32,1,0,2,1,0,0,1,9,3603.0,0.08,5,0,2458,0,194562,45,0,360.3
2349,34,0,2,2,2,2,0,3,7,3175.0,0.12,35,0,1110,0,133350,245,0,396.875
2350,40,1,1,2,2,1,0,3,7,3613.0,0.99,60,0,783,0,151746,420,0,451.625
2351,41,1,2,2,2,2,1,3,13,2457.0,0.49,91,0,776,1,191646,1183,0,175.5
2352,36,0,0,2,2,0,1,3,11,3182.0,0.24,88,0,2413,1,210012,968,0,265.1666666666667
2353,22,0,0,1,2,1,1,3,12,1995.0,0.77,84,2,2461,1,143640,1008,0,153.46153846153845
2354,49,0,0,0,1,0,0,1,7,6094.0,0.26,50,1,2071,0,255948,350,1,761.75
2355,18,0,2,2,2,1,1,3,13,2201.0,0.73,36,0,1352,0,171678,468,0,157.21428571428572
2356,40,0,1,2,1,0,0,1,8,2320.0,0.84,85,0,2250,0,111360,680,0,257.77777777777777
2357,54,1,0,2,2,1,1,3,8,2387.0,0.78,22,0,1094,0,114576,176,0,265.22222222222223
2358,25,1,1,2,2,2,1,3,6,3419.0,0.27,72,0,1983,1,123084,432,0,488.42857142857144
2359,30,1,0,2,0,2,1,0,18,2828.0,0.4,39,0,1293,0,305424,702,0,148.8421052631579
2360,25,0,1,2,1,1,1,1,5,3724.0,0.41,108,0,2299,1,111720,540,0,620.6666666666666
2361,40,0,2,2,2,1,1,3,6,3742.0,0.49,104,0,636,0,134712,624,0,534.5714285714286
2362,18,0,1,2,2,2,1,3,8,2375.0,0.17,27,0,1221,0,114000,216,0,263.8888888888889
2363,41,0,1,2,2,2,1,3,6,1665.0,0.45,83,2,2341,0,59940,498,0,237.85714285714286
2364,52,0,0,1,0,1,0,0,12,1673.0,0.51,17,2,2333,0,120456,204,0,128.69230769230768
2365,41,0,0,2,1,1,1,2,6,2056.0,0.53,82,0,717,0,74016,492,0,293.7142857142857
2366,34,1,0,1,2,2,0,3,5,1697.0,0.82,18,2,941,0,50910,90,0,282.8333333333333
2367,22,1,0,1,2,0,1,3,12,666.0,0.52,41,2,2224,0,47952,492,0,51.23076923076923
2368,37,1,1,0,2,2,0,3,6,3708.0,0.23,9,0,1062,0,133488,54,0,529.7142857142857
2369,38,1,1,2,0,1,1,0,12,2217.0,0.66,26,0,2241,0,159624,312,0,170.53846153846155
2370,57,1,0,2,2,1,0,3,12,3103.0,0.8,32,0,242,1,223416,384,0,238.69230769230768
2371,48,0,2,2,1,0,1,2,5,3644.0,0.32,113,0,2047,0,109320,565,0,607.3333333333334
2372,53,0,0,0,1,2,1,2,3,5019.0,0.65,8,1,1933,1,90342,24,1,1254.75
2373,28,0,0,2,1,1,1,1,6,2760.0,0.15,54,0,603,0,99360,324,0,394.2857142857143
2374,32,0,0,2,1,2,1,2,1,1790.0,0.34,106,2,1526,0,10740,106,0,895.0
2375,36,0,0,2,2,1,0,3,5,3683.0,0.91,33,0,1405,1,110490,165,0,613.8333333333334
2376,24,0,0,0,0,0,0,0,15,6524.5,0.91,41,1,2416,0,619110,615,1,407.78125
2377,45,1,0,0,0,2,1,0,14,5936.0,0.58,39,1,2450,0,498624,546,1,395.73333333333335
2378,22,0,0,0,0,2,1,0,17,5414.0,0.7,24,1,2349,0,552228,408,1,300.77777777777777
2379,22,0,2,1,2,0,1,3,14,1047.0,0.85,39,2,1799,0,87948,546,0,69.8
2380,47,0,0,1,0,1,1,0,18,1401.0,0.96,103,2,641,1,151308,1854,0,73.73684210526316
2381,49,0,0,1,1,1,1,1,3,747.0,0.49,88,2,449,0,13446,264,0,186.75
2382,25,1,0,1,2,2,0,3,12,1265.0,0.56,6,2,1077,0,91080,72,0,97.3076923076923
2383,27,1,1,0,0,0,1,0,18,4237.0,0.42,62,1,2086,0,457596,1116,1,223.0
2384,55,0,0,1,1,2,1,1,8,569.0,0.07,22,2,1503,0,27312,176,0,63.22222222222222
2385,49,1,2,1,1,2,0,2,1,1245.0,0.42,98,2,1940,0,7470,98,0,622.5
2386,45,1,1,2,2,1,1,3,14,1495.0,0.79,110,2,1312,0,125580,1540,0,99.66666666666667
2387,34,0,1,1,2,1,1,3,11,828.0,0.8,60,2,2144,0,54648,660,0,69.0
2388,48,0,1,1,0,1,1,0,9,1539.0,0.89,68,2,2098,0,83106,612,0,153.9
2389,25,0,0,2,0,1,1,0,19,2697.0,0.05,97,0,2222,0,307458,1843,0,134.85
2390,57,0,0,2,0,1,1,0,9,2198.0,0.53,107,0,447,1,118692,963,0,219.8
2391,42,0,0,1,2,0,1,3,6,1305.0,0.11,56,2,2338,0,46980,336,0,186.42857142857142
2392,26,1,1,2,0,2,1,0,12,3821.0,0.2,26,0,767,0,275112,312,0,293.9230769230769
2393,19,0,0,2,0,0,1,0,14,2023.0,0.9,97,0,2069,1,169932,1358,0,134.86666666666667
2394,32,0,0,1,1,2,0,2,4,718.0,0.5,64,2,2062,0,17232,256,0,143.6
2395,20,0,2,2,1,1,1,1,4,2523.0,0.76,114,0,1388,1,60552,456,0,504.6
2396,53,1,0,2,1,0,1,1,9,3510.0,0.06,14,0,1553,0,189540,126,0,351.0
2397,21,0,2,2,0,2,1,0,17,1963.0,0.42,88,2,2327,1,200226,1496,0,109.05555555555556
2398,31,0,1,2,2,1,1,3,13,3164.0,0.67,84,0,1133,0,246792,1092,0,226.0
2399,58,0,0,1,1,1,0,2,7,1616.0,0.13,10,2,1180,1,67872,70,0,202.0
2400,58,1,0,0,2,0,1,3,14,3450.0,0.33,85,0,1069,0,289800,1190,0,230.0
2401,42,0,0,0,0,0,1,0,11,4915.0,0.06,10,1,368,0,324390,110,1,409.5833333333333
2402,27,0,1,0,0,0,1,0,15,3923.0,0.65,90,0,578,0,353070,1350,0,245.1875
2403,38,0,1,1,1,1,1,2,3,1432.0,0.97,86,2,1432,1,25776,258,0,358.0
2404,53,1,1,2,2,2,1,3,7,3315.0,0.83,100,0,2132,0,139230,700,0,414.375
2405,29,0,2,0,1,2,1,1,7,6524.5,0.97,32,1,2125,0,326172,224,1,815.5625
2406,44,0,1,0,0,0,0,0,18,6524.5,0.85,46,1,393,0,841644,828,1,343.39473684210526
2407,57,0,0,1,2,2,0,3,13,1492.0,0.86,78,2,463,0,116376,1014,0,106.57142857142857
2408,19,1,0,2,1,1,1,1,4,2876.0,0.58,45,0,1470,0,69024,180,0,575.2
2409,30,0,2,0,0,2,1,0,11,5815.0,0.52,67,1,1853,0,383790,737,1,484.5833333333333
2410,49,0,0,2,1,1,1,1,1,2762.0,0.41,26,0,1671,0,16572,26,0,1381.0
2411,48,0,0,2,2,0,0,3,5,2627.0,0.82,96,0,2215,1,78810,480,0,437.8333333333333
2412,33,1,1,0,2,2,0,3,7,5925.0,0.18,83,1,1963,0,248850,581,1,740.625
2413,49,1,0,2,2,1,1,3,11,2552.0,0.06,111,0,720,1,168432,1221,0,212.66666666666666
2414,49,0,2,2,2,0,1,3,13,1588.0,0.95,33,2,1118,1,123864,429,0,113.42857142857143
2415,51,1,1,2,2,0,1,3,8,3922.0,0.0,75,0,1500,1,188256,600,0,435.77777777777777
2416,28,1,0,0,1,0,0,1,2,6468.0,0.98,118,1,773,1,77616,236,1,2156.0
2417,27,1,2,1,1,0,1,2,6,863.0,0.73,38,2,1737,0,31068,228,0,123.28571428571429
2418,32,0,0,2,1,2,1,2,6,3694.0,0.33,100,0,1583,1,132984,600,0,527.7142857142857
2419,34,0,0,2,1,1,1,1,9,1813.0,0.7,6,2,1580,0,97902,54,0,181.3
2420,57,1,0,2,0,2,1,0,11,2047.0,0.82,30,0,1723,0,135102,330,0,170.58333333333334
2421,35,1,0,2,0,1,0,0,15,2295.0,0.25,113,0,1095,1,206550,1695,0,143.4375
2422,26,1,0,0,1,0,1,1,3,6523.0,0.77,79,1,1306,1,117414,237,1,1630.75
2423,42,0,0,0,0,2,0,0,9,4529.0,0.8,93,1,716,0,244566,837,1,452.9
2424,57,0,0,1,0,0,0,0,16,600.0,0.25,23,2,1223,0,57600,368,0,35.294117647058826
2425,31,1,0,2,2,1,1,3,10,1606.0,0.04,24,2,1095,1,96360,240,0,146.0
2426,42,1,1,1,1,0,1,2,8,1356.0,0.2,37,2,664,0,65088,296,0,150.66666666666666
2427,39,1,2,2,0,2,1,0,18,1790.0,0.2,85,2,1810,0,193320,1530,0,94.21052631578948
2428,47,1,0,2,0,2,0,0,17,2872.0,0.07,98,0,812,0,292944,1666,0,159.55555555555554
2429,37,0,0,0,1,1,1,1,9,6524.5,0.73,86,1,804,0,416448,774,1,652.45
2430,38,1,0,0,2,1,1,3,5,4250.0,0.38,100,1,1854,0,127500,500,1,708.3333333333334
2431,49,0,0,1,1,2,0,1,1,1095.0,0.88,108,2,820,1,6570,108,0,547.5
2432,38,1,1,1,2,2,1,3,9,1476.0,0.25,113,2,2383,0,79704,1017,0,147.6
2433,52,1,1,2,0,2,0,0,16,3536.0,0.45,8,0,355,1,339456,128,0,208.0
2434,49,1,0,2,2,2,1,3,11,3111.0,0.64,36,0,443,1,205326,396,0,259.25
2435,47,1,0,1,2,1,1,3,11,1573.0,0.88,23,2,649,0,103818,253,0,131.08333333333334
2436,56,1,0,0,1,2,1,1,2,3867.0,0.52,7,0,953,0,46404,14,0,1289.0
2437,29,0,1,0,0,1,1,0,10,5769.0,0.37,106,1,605,0,346140,1060,1,524.4545454545455
2438,58,1,0,2,1,2,1,1,4,1657.0,0.87,96,2,1269,1,39768,384,0,331.4
2439,35,1,2,0,1,2,0,1,2,3327.0,0.31,65,0,948,0,39924,130,0,1109.0
2440,38,1,1,2,0,0,1,0,17,2977.0,0.08,42,0,1494,1,303654,714,0,165.38888888888889
2441,30,0,0,2,1,0,1,1,9,3874.0,0.45,10,0,1779,0,209196,90,0,387.4
2442,38,0,1,2,1,2,0,2,5,2369.0,0.79,60,0,2485,1,71070,300,0,394.8333333333333
2443,25,0,2,1,2,1,1,3,11,1630.0,0.03,44,2,2235,0,107580,484,0,135.83333333333334
2444,57,0,1,2,1,2,1,1,9,6524.5,0.59,85,1,1390,0,396144,765,1,652.45
2445,24,1,0,2,0,0,1,0,12,3982.0,0.59,110,0,1599,1,286704,1320,0,306.3076923076923
2446,40,1,0,2,1,2,1,2,6,2887.0,0.93,73,0,2448,0,103932,438,0,412.42857142857144
2447,49,1,2,2,2,0,1,3,8,3248.0,0.29,87,0,2479,0,155904,696,0,360.8888888888889
2448,28,0,1,1,1,2,0,2,8,1995.0,0.28,111,2,923,0,95760,888,0,221.66666666666666
2449,39,1,1,1,1,2,1,2,1,1088.0,0.44,46,2,1641,1,6528,46,0,544.0
2450,39,1,2,2,1,1,0,1,1,1912.0,0.36,103,2,1377,1,11472,103,0,956.0
2451,42,0,2,2,2,0,0,3,9,3458.0,0.74,90,0,924,0,186732,810,0,345.8
2452,39,0,2,2,0,0,0,0,17,2068.0,0.64,92,0,286,0,210936,1564,0,114.88888888888889
2453,45,0,0,2,0,0,0,0,16,3154.0,0.76,78,0,253,1,302784,1248,0,185.52941176470588
2454,46,1,1,2,2,1,1,3,6,3099.0,0.82,6,0,1951,1,111564,36,0,442.7142857142857
2455,30,1,1,2,2,2,1,3,7,1650.0,0.92,32,2,1265,0,69300,224,0,206.25
2456,35,0,1,2,1,1,0,1,8,3772.0,0.43,109,0,1453,0,181056,872,0,419.1111111111111
2457,19,1,1,0,0,2,0,0,12,6524.5,0.98,105,1,941,0,529272,1260,1,501.88461538461536
2458,46,0,0,2,2,1,1,3,7,3608.0,0.22,21,0,2072,0,151536,147,0,451.0
2459,38,0,1,2,0,1,1,0,13,3295.0,0.71,74,0,2414,1,257010,962,0,235.35714285714286
2460,32,1,1,1,1,0,0,1,6,895.0,0.53,111,2,2146,0,32220,666,0,127.85714285714286
2461,44,0,0,2,2,1,1,3,9,6524.5,0.82,73,0,1686,0,157680,657,0,652.45
2462,48,0,0,1,0,2,0,0,12,1685.0,0.48,43,2,272,0,121320,516,0,129.6153846153846
2463,32,0,0,2,0,1,0,0,13,3927.0,0.78,11,0,924,0,306306,143,0,280.5
2464,40,1,0,1,1,1,1,2,2,1966.0,0.93,36,2,469,1,23592,72,0,655.3333333333334
2465,41,0,0,2,2,2,1,3,10,1848.0,0.73,8,2,418,0,110880,80,0,168.0
2466,30,0,0,2,0,0,1,0,9,3578.0,0.78,25,0,746,0,193212,225,0,357.8
2467,39,0,1,2,1,2,0,2,3,3618.0,0.07,110,0,1301,0,65124,330,0,904.5
2468,54,0,1,1,0,2,1,0,9,896.0,0.2,36,2,1988,1,48384,324,0,89.6
2469,50,0,1,1,1,2,1,1,1,1961.0,0.97,86,2,2168,1,11766,86,0,980.5
2470,20,0,2,2,0,1,1,0,19,3549.0,0.69,101,0,2127,1,404586,1919,0,177.45
2471,36,0,0,1,0,1,1,0,8,1428.0,0.56,18,2,620,0,68544,144,0,158.66666666666666
2472,40,1,0,2,1,2,1,1,9,2658.0,0.37,74,0,1459,0,143532,666,0,265.8
2473,46,1,2,2,2,2,1,3,8,1645.0,0.04,79,2,2057,0,78960,632,0,182.77777777777777
2474,47,0,0,2,1,0,1,2,5,3726.0,0.37,50,0,784,1,111780,250,0,621.0
2475,56,1,2,2,2,1,1,3,14,1763.0,0.5,24,2,1762,1,148092,336,0,117.53333333333333
2476,42,1,2,0,0,1,1,0,14,6524.5,0.21,97,1,2285,0,613116,1358,1,434.96666666666664
2477,54,0,1,1,0,1,0,0,9,1198.0,0.17,62,2,1989,1,64692,558,0,119.8
2478,25,1,2,1,1,1,0,2,9,1553.0,0.51,103,2,2092,1,83862,927,0,155.3
2479,59,0,0,1,1,2,0,2,4,558.0,0.59,84,2,404,0,13392,336,0,111.6
2480,33,0,0,1,2,2,0,3,14,1532.0,0.24,52,2,941,0,128688,728,0,102.13333333333334
2481,25,0,1,1,2,0,0,3,14,1487.0,0.59,11,2,1404,0,124908,154,0,99.13333333333334
2482,18,0,0,2,2,1,1,3,5,2847.0,0.9,44,0,2287,1,85410,220,0,474.5
2483,22,0,2,2,1,1,1,1,8,3714.0,0.47,63,0,367,0,178272,504,0,412.6666666666667
2484,20,1,0,2,0,2,1,0,11,2860.0,0.86,40,0,841,1,188760,440,0,238.33333333333334
2485,18,0,1,2,1,0,1,2,7,3226.0,0.93,48,0,1305,1,135492,336,0,403.25
2486,21,1,1,2,0,2,1,0,10,3789.0,0.09,112,0,2023,1,227340,1120,0,344.45454545454544
2487,57,0,1,2,1,1,1,2,9,3480.0,0.1,35,0,301,0,187920,315,0,348.0
2488,52,0,0,1,1,1,1,2,5,1407.0,0.48,46,2,288,0,42210,230,0,234.5
2489,49,0,0,2,2,0,1,3,9,2683.0,0.59,48,0,2146,1,144882,432,0,268.3
2490,59,1,2,1,0,2,0,0,10,1276.0,0.43,47,2,807,0,76560,470,0,116.0
2491,51,0,0,1,1,1,0,1,9,1758.0,0.33,47,2,2406,0,94932,423,0,175.8
2492,42,0,2,2,1,1,1,1,3,6524.5,0.64,51,0,2410,1,53568,153,0,1631.125
2493,27,0,1,0,0,0,1,0,9,3198.0,0.0,10,0,485,1,172692,90,0,319.8
2494,38,0,1,2,1,1,1,1,9,3000.0,0.97,97,0,1064,1,162000,873,0,300.0
2495,56,1,1,1,0,1,1,0,19,1556.0,0.23,95,2,254,0,177384,1805,0,77.8
2496,44,0,0,0,2,2,0,3,13,5455.0,0.92,111,1,775,0,425490,1443,1,389.64285714285717
2497,44,1,1,2,2,0,1,3,14,2612.0,0.11,70,0,2280,1,219408,980,0,174.13333333333333
2498,19,0,2,2,0,0,0,0,19,3768.0,0.24,90,0,757,0,429552,1710,0,188.4
2499,58,1,0,0,2,0,1,3,8,6365.0,0.23,13,1,930,0,305520,104,1,707.2222222222222
2500,30,1,2,2,0,2,1,0,11,2760.0,1.0,15,0,1192,0,182160,165,0,230.0
2501,26,0,0,1,1,0,0,2,6,1683.0,0.0,84,2,1000,0,60588,504,0,240.42857142857142
2502,53,0,0,2,1,1,1,2,9,3355.0,0.64,113,0,395,1,181170,1017,0,335.5
2503,39,1,0,2,0,0,1,0,15,2813.0,0.87,81,0,647,0,253170,1215,0,175.8125
2504,59,0,2,2,1,1,1,2,3,6524.5,0.67,22,0,2021,1,61236,66,0,1631.125
2505,43,0,0,2,2,0,0,3,10,2077.0,0.36,29,0,1814,0,124620,290,0,188.8181818181818
2506,29,0,2,0,1,0,1,2,7,6524.5,0.96,101,1,291,0,312060,707,1,815.5625
2507,34,1,2,0,1,2,1,1,6,4020.0,0.89,78,1,807,0,144720,468,1,574.2857142857143
2508,31,0,0,0,0,0,1,0,10,6524.5,0.43,62,1,1451,0,399180,620,1,593.1363636363636
2509,31,0,0,0,2,0,1,3,13,6524.5,0.57,34,1,485,0,533832,442,1,466.0357142857143
2510,51,0,1,0,1,2,1,2,4,6524.5,0.97,119,1,301,1,157752,476,1,1304.9
2511,37,1,0,1,1,1,1,2,2,745.0,0.98,117,2,339,1,8940,234,0,248.33333333333334
2512,28,0,1,2,0,0,1,0,16,1846.0,0.45,5,2,1034,0,177216,80,0,108.58823529411765
2513,33,1,0,2,0,0,0,0,10,3462.0,0.85,67,0,1878,1,207720,670,0,314.72727272727275
2514,48,0,0,0,2,1,1,3,10,3610.0,0.3,101,0,734,0,216600,1010,0,328.1818181818182
2515,23,1,1,2,1,2,1,1,5,1828.0,0.37,117,2,215,0,54840,585,0,304.6666666666667
2516,36,0,0,2,0,0,0,0,9,2046.0,0.16,83,0,760,0,110484,747,0,204.6
2517,54,0,0,1,0,2,1,0,8,838.0,0.21,33,2,1109,0,40224,264,0,93.11111111111111
2518,21,1,0,1,0,1,1,0,16,1694.0,0.66,70,2,1613,0,162624,1120,0,99.6470588235294
2519,21,1,0,2,2,1,1,3,7,2306.0,0.51,79,0,2417,1,96852,553,0,288.25
2520,37,1,1,1,0,2,1,0,14,1533.0,0.23,57,2,1112,0,128772,798,0,102.2
2521,27,0,2,2,2,1,1,3,13,1929.0,0.4,102,2,318,1,150462,1326,0,137.78571428571428
2522,41,0,0,1,2,1,0,3,13,1589.0,0.37,109,2,2257,0,123942,1417,0,113.5
2523,52,0,1,2,1,0,0,2,6,2305.0,0.99,23,0,1691,0,82980,138,0,329.2857142857143
2524,43,0,1,2,1,2,0,2,8,3196.0,0.85,70,0,2296,0,153408,560,0,355.1111111111111
2525,54,1,0,2,2,0,1,3,13,3112.0,0.39,116,0,2454,0,242736,1508,0,222.28571428571428
2526,55,0,0,2,1,2,0,2,3,3582.0,0.91,88,0,713,1,64476,264,0,895.5
2527,38,0,2,1,1,0,0,1,6,1056.0,0.34,109,2,2207,1,38016,654,0,150.85714285714286
